accountId,block_num,amount
16XBuWtbitUcMJ6m145ThMpC66BDkEUkuUVncwEJiyueMwU8,10104629,10
143dqLg1hiPtkEgSbaEL1oADoreCqnbrf7VM6Uz84w2b2c4X,10104595,5
14Qbd1bNtCMxiYzDXedM4c7haSmZzn8wQbiiWyeCyX9mW61,10104559,53
1uVW3xLjKkQTdAjnLuAPmjxfommCDniEGtea8HBJxGG2A3y,10104452,7
13QGmktVxP92QK4iEmmnKSWq4mrpNqC4JvxXhEFdL4in2NwC,10104385,20
19qmLdD1VJVqkZTSfP3F2CFBgnTnSUqPe7NmL4GGGPE933e,10104254,206
1qA21oE4ZTNSLp391dDiY3tiP6yVetGW22eF2qKGmk2Lyt8,10104250,130
14Y9PQrp13sdwbXZ6ESbUL7PvFGzUk86kWuh9C4AtXHSto6p,10104213,10
1bnx1NeTz6iiStTJgAJ2nx3mKMt8Nm28nLaCoZcjUmwZyBT,10104196,5
1RV3455FRtBoi23KRcg9W4L8ZYwBqn9asqd4ib7psZPxZfp,10104088,5
1Wjd1rCexNoFu4pH28eq8FEgwryU3tpkhb2VGB4LJr2H7Lb,10103924,30
15QMsazEJUZn44N8WQ1SWzYzkiCXzn4AKrNo9QLga144tiYJ,10103878,50
15VWCjJjscCPRJ6YsmtYQsVGjNqLVL8bqEg8eecXCWW6DnVq,10103838,111
12VnN8dMDoQ9YhxVhveJizMwM7nw8j5v2RYarXq7mnEWZEyv,10103817,20
149E6GT8FmpopZ3mkzDtMrvz4HDmk7C245owfvpXhG3BK8ii,10103574,250
15DQJ3mbmJ8j4bkzetG9je3Rh5nkBo7ELSZ6cgrHWSCx2ary,10103561,73.02078738
12p5Nsu9vSHAMGTKb2ZVLU4B5pmWbESREbo1rQgkNfUcpuvk,10103555,30
16DWzViTodXg48SJzRRcqTQbSvFBxJEQ9Y2F4pNsrXueH4Nz,10103362,5
131R2g7wphVpwfkrigi9vJBaUhS7GHfYTEKtv1Cws3tXeZJ4,10103326,5
12ePeYgZwwahGbWo8xxzdCJUMEPC9udxyyeJ36DSh2WxYt53,10103291,5
14aWEjXUScg4xFhkBSft3rwp3NyT2uVNDBv2hqCwxTax2GQC,10103277,5
12ThVh6MqVWK6LU9ANvzYGe8Fxa2hpXH64z9GWTNMpBCN23J,10103273,25
14rP5LQEhPoRYmGmJudhypaZ333r5cKufMfUTmd8Uv2qgWDC,10103190,20
12RRLQjporSrvPzCvTiQTiK3nHGsZSwdNpRVqBF9bVZEQtjq,10103119,5
1v3cHXJtNeG3C9j3fK36d6gQptLAStDN7HP4E2p6pRVGCAa,10103065,25
19fhQbqFRCnpCRzKyfSFjQmr3gku79Qha2effRpwkS1L6nW,10102975,7
14dThUNUoGZpSRvUHBw6i2UCFyAjWf8UFnSEHP2NKSY353Hn,10102786,15
15vr8hzaViYz9aPrNU7s8otVTeFcSXWo8EZVKc4QAe4ZxK98,10102730,5
1393s5qmysdzEgornguquSQjmK3uxhVraKvDzDsdPUnxGfjD,10102671,42.5
15FnMVhZqfAWUxGgWyujiND9aPkMeVDUiQkYodqJQPMweMky,10102662,7
12buPAQWmGxrwqgSUiVBGXFTAMqX2QqSXX1yRuh1bLXUgAiD,10102248,5
14oss6EE5m9QkjUHdu3koPKuHKJ4sdgkKRVw898bVNMCgwMS,10102238,50
13gK6b3AHPSkZ7VkJb89Z281J7xzD8Zq3jjHNd4RAVZVvLDP,10101571,10
13mjj1QH6DkAm5v3LqQgQ7MVTLTR1ewsDnMC9umCaV2M3HyR,10101506,53
16m19Hc3stVcr6szn5kiFegpU7J9TX5JHczLhqnZ8PXyq8Ry,10101486,203
13ouBGqiFMH4Gk43ncj4DzE96iQNisg6Q76odiSwmLk9YN9m,10101273,9351
14BoeEgAUVUdPfgAo5kgjKXzp9CakDVqtXHgiCYcspy7TsCq,10101252,45
136pqknsZ9vCVUNnP5VDLjavSsPkBmWBtKXAz2dTf2GnhHuR,10101232,15
1k7hbYkYnY9jLbpz6s33TzSZCW3m5VRwadp9nxByCUScvBw,10101143,22.63
15kTejMfv5mqXmTB2JkMLtD6w68HAhSa6nHv6TEBw5eo3fKV,10101132,5
12WLyTJjKeNJNB3eTiCVv2ywBgTicpbtzu32wwRyirJVnTio,10100881,500
12dqRMnvJmYbuHNVXtz7wfpRSghbEKb5qK1F16Z47PvynWw9,10100862,150
14EFEgXZtkyZyzXAFMtYT2vyNyxFZyZZafsFMFxfBMCwxjed,10100721,10
1FDy6bWVGw3joMahiHT4ghR9aqAguj2okezoDSHj1ciFN3G,10100501,15
16dC6BdcaS5KGiYcURxGHNSDBcjgzaBQE6CVBF3h8NWeEpYa,10100414,60
13dtuB3VVTQ5xkUE6GAu1qfyij9CUk3xsmm7zzze3g5pkpd4,10100254,36
15rd7wMHWa9JRBxWazWGjjuLRFiFcVgF8iVRdxpFe98Dt6tn,10100241,5
13JomySYufLCqiZC5Mb99h7GmYPH9YeJZkHnLpkMMTVeaDCK,10100171,11
14Jv9XrGD6kQvPryBEJBvgyw9yovR7Fd4DdCXmGAEmZpCH4Q,10099809,10
16Zy53GdQQhdNGBsgYbuaM7JUEnCeBZ9rCf1zu2ivjNrprTU,10099673,5
15DirYu8U9zHv9cqyaNn7MJpdrtMCjqb4QaN2u6kWhvYKjKX,10099578,5
143VyKQEF4qiiGH1fs2yZpirf4N6fCibXxJNC5CKAqYgiTRA,10099536,5
13twdwKXiQ4xmyhf7cehebGBGvWtvhRjewoo6VKtmTWebb9e,10099512,15
13YCNmtyhaLbrwsTBLow7SgpsBQ14wbCCqfcnrpckvMcQk2s,10099394,1080
13paCREqM24dMV7dMQ6o5hzkAPwc97W4XHLBy46fGA8a2Fey,10099128,50
164sEXYE39BqjcUzyGbRwe8k995NcSxEiYqGvTzaZxBvp7hx,10098796,60
14VtcgxnK9pwcJkR9jFiH4J42uWfZLcxXnkbC5EFPMnAKxDu,10098377,272
15JiYcXzy2Vc7MQ62ym16Q2t9nmvhTLUvPvq2Z27QDnCH72x,10098117,60
12ec5TfHARXNfEUdThEztyqoGJ8F3PGDt9ihe4jbXm12erGp,10098006,15
12sZZe2yw8UXGpfFh3pPE1PtQbcxaz71L4fUVxTnBzS36XDh,10097936,6
14dHJ9Sa642y75wwJibgVcPU14eJrNmVNn3WdBNrkUMDyUNN,10097931,97
139BtatPQSpTwxYhaweuqETUj8EJNKcj12XH9p8cy2qjYXaz,10097716,5
12T1P5a4aC7hnDRZwTNJnuhg7NQSBfp9zTMAvH62UTS373HQ,10097284,22
13isBBA2tUyCWoU3NPzvN8beWfTZkVJkMFSmRpYzCLH29UWV,10097198,5
15yxJvuk8JTBDNqpN2iZxid5kGFs1zH4Pwu1GV4NGn3bnfo8,10097186,24
163GupkgD7kaUpCd7VBCpnoD4DDUBjLrGR6pfHVG17JevfuZ,10097106,5
13N5sFAsvKTfKFQBCgSZ79pwpDEFrHtiDf2Vc6AVUETTESmU,10096746,22
147zyWSspVSHQ9LWopS9bp49uDGqmBx6qYUAGt3DVFuDoVyH,10096570,15
167TpDn7xbHC6pwYfyXYytXXZpRnD6bsM1Tey8X3vmmf3xsx,10096276,35
13wiv6jBdkV9pPbE2tzMWy95bvPCi5YS1FivQLAyzxussS2L,10096075,61.85
14jGSygYnp79G76EKX1mArALJyBwQ5yHJj3AN8UCQ3qai7Tu,10095612,5
16Y77CESFuRg7io94awPW5wwZZgYYXtbrWNEymktg2nMmh4h,10095231,40
12wnTQnY3qUTCofi792fTdf9HpQQ6jmyxrVdwyT6X2Jed4Yg,10094276,15
13gLUBTB536xHCXghiZwNH6WVojQsQJWumGrbXXfqeov53gu,10093785,5
14opexi6tptqHjXNzsoRcX3DBw2LUTCUb7VBeGfa33myj6qT,10093555,50
14KRE9C4bSSFtzzgQ4GkZx3A2L5LiUZEL65p2qxgLN8vLMkY,10093296,100
167ZxGrddZFFqX34ZNYh5Xk8vwWb6L3DbBVsaWHJ9aAS5wMQ,10092731,5
15AuA8bnW46fEAX9hmqUJDdji6p6oXRY8R4iU5UuoX3VmmtX,10092311,7
15UxjPHMzr5KYUj4XtbCRMiYGBv3Xn4jmfGyVWMVe3nw2X9P,10092246,5
15TGpf4HyF2L4ixCmLw6wv2dGfPy35JwMYk7mv3qgaL55C3c,10092100,5
1H1mC8SW7gvF7KYTSwT1HKPzgpXAu5yHCsUzcaLdJSUZa83,10092076,20
143nDKFjaBLVoLGipjWJ56q5QRF9iFK2nadd25JdiEsPcsez,10091521,5
13WKyiHo1aYkf16L6iveqcTXvzKvhDcedqmKeTSaoTmRpcX9,10091472,10
168XREkpvFQDyCc6P6EF88goMmzzfncZ9wz8zdx7FpVZNjZ7,10090986,10
14QW2amBXcp68PdznvCQ1cKUkVvtGGbCsTA94nd7k7BzcAMf,10090796,25
13pNrxT1LxqXtwqpn34ChH1M9iazAx7gxuCEk3vcqRgyqKjp,10090782,5
14DUo8eVDYsREq58YUmhhdx54vTAoEDQ79Y3hATfwDupVr7A,10090777,55
14H1vJ2DkZo2cuFsjRG9VDoWxNrS3XJ6ksPGmft9pSnDqoRa,10090519,5
15PqJiHi8FXciKisbQ916FX21RigYBaegtf6gjdcNPwuNfkq,10090485,7
12RDRnNGBGP7E7vj77FWh4PTJUPLEM7wo1Zr5ahR7DHWn97s,10090077,6.5
12xKYCeCVCDH4eDvGFp2iFB7VQsVN9pAz1m6twJjAHuLpvo6,10089989,85
13dafu2bqz4PT1pUK7GzmcWCyP52yKpXT2gM4c5XjWS3vBVL,10089826,5
1hNV7dneuWAtXL9BaSA7Uo5XM7yTiMLy5UHH4pVzz3qFyC6,10089752,16
1jKtoH7inyMVtBqwiPwFDED5CtCTfBRdQBngUMNfq1RAAgd,10089617,9
16MF9JjYyR5vYggqpGUKZF4QocHchmXx6KewKP4JwZYWudSM,10089524,10
16Hz85Y4eeKUWYFTZoVB9WNWUvQtxFdkFR692wn9GxjpZHzZ,10089237,5
1uqvHVwEwvaU6tAzkAvNDa1CLSjUg5dKv4VpKjP7PzAwnx5,10089069,30
14VX7gQSDY5KFGeDJffomAAuZBoHazeKbTsXEjvvuMJxXec4,10088947,18.4
14DmYVB6bqLPWeY8DDn4hfYwqsFvqC7g1jbrsSDD2841XrEc,10088898,12
12jAkpVEcj923K8bN7gT6knW6StxQHAQnZ1uNnDsptSfipeB,10088885,5
1bnV6uRyCf5ftEmth5SMZBuvqW5vV8GuZJDbC73q2qMxGFX,10088390,30
14jHxoyrnxJ6ZbJK5DxQbxrcamdLNeoP1BCPCHkK1hwbEadH,10088342,10
12RRib6FbaB8hPHyexnG2o9DgjHs6txZtyFhxfEAYvRjMh4J,10088298,40
14MGgqGqikKApGbsmFKJiNY8RGMdytBmPszAmGC7sj3gGSJU,10088280,50
14YiUVH7CBKyetT3bpF9nuwt6QDGPQ4MvzLkoCscMn7qYREu,10088231,20
13afZ1SW6kFSWFCjRZnEXhd2eeoMoEfJ84zurfeKs71Ay82h,10087897,13.25
12xhu4VnLyxrspFgXa2BmmvvLj2ck72J94HA7abYdvnqdLun,10087848,15
16Ucz3N9r1d8KZADn1uovNozShBLU8ZaAa2dG2SKFAJveV82,10087591,5
14rzFsph5b2141fGvWoGj1ppqzCn929H1BJhLZ3fDbFaDNTu,10087245,15
16Fxb5dryUFWZHPvd2D2QZ9149Vs85kSXAiXbGLAQw9uDiPA,10087046,5
13wxoQ65VN7utRqLTeuwpSRrdi3hbZDKTnCA5txcTv9kdXZB,10086879,7
15mVDR6MzvwLpyegQLM3g7shaihjJ5BgZearhd1cQqgwdYes,10086686,60
12h8whZnPowq1EYheC8bjKJsJdzrk2MJ3mkYkh3eupmezQzX,10086660,60.0429
13h5EqZrTUBqDYA9veNVrLCSLPpHMZqZ3kcorfwcjYg3Twn,10086481,30
16MBfFgAjxwDwEed1VR7E6yUjkVZSKdMv76tUorbML8rEHV1,10086265,10
13C3KNkimah34sNTdwCG3PPxYJ8vWpTBQ8Cp657cDKhEgaay,10086115,60
14SymDqoPBj67SV3eZmn4AYrWG5m5itExuMxJ64NVDxtGbLL,10086030,100
12pdJBSmta7gNn4dVNrsGHHo9x8y59HdLU53Zx5gLExyrXF2,10086006,60
15XKmsS8ZtdyZoBWKFJTTNZDpALW7q9jNTw34GyH5afukYUW,10085779,10
14zzeJVSkkZutX3kW6q3gnjhqDpfcbHq6N7wF8VCVNJep9n1,10085551,9
1vgGCjPTTYVDCLNt8ZtdLfwyaW5ecziTQSMcnjnnCQ4oD1C,10085366,10
14SpZAjqKMgQvocpqNfANx7ZbR5gy2GgypHYQ7TKheZ45pPC,10085335,5
12rxqEBdQc1TLuEAGVBfXBbPxusYK1kNXrYcRiHpJQTFWr4K,10085107,5
13jCr7UtY9v1E9EXxD8FqoxB4S4fF5YA2XKghHts6P4zEGud,10085068,5
13MZzZC2z82C7Wwggqx4fvrcqRhf9K3Bn92jZffopWi8CLJy,10084961,185.0903159
13jPD8GeLsgXN1DzUvF6oLfs46drPwTf9VPhQQLSZM7ne2DV,10084885,7
16MCTuVYVMxXhkKVFihRVfrppmpDR4QHELwv9BNpn1jh12P5,10084805,27.06
16FRgKbsWvy7S8FTFATb58GZFjurcFZ9SAjnXG7Fmg7EAjNk,10084745,10
14Dszt4fhvxfKq88vUtMrWB1CU4TjLQ9hFPmKXxHzLEgSVp,10084717,5
1ps1u3FHVXCv4RjgexRo81mk75Br86JVE7o7dNhi4j7QXX1,10084700,10
1FAh24JtiTvNCna1SgcMDus9BSXvSiwg1CJH7cJGE7H9mg4,10084529,48.87
14AbAak49JnwqkFZXzPoKLay4qgFvcAe1KwTmJXjpCLpV26r,10084414,5
15zRkAriTSc2o886uyMx94uYmBhCNSQaWV4p484QPRSSqQa6,10084368,5
12MwXxXmbXdo9i3Lqq32Vt5xoc7o1wXV8qpbjW4QVC8Pv8Ke,10084337,15
14ovz9H1cEYk9VKFshvH35xm2HfhpLxmNcWSKF6bejbqutzD,10084289,7
1243URjJQiLE8e7JwAXXijR55Xzc1tmDnDTy5WKmUdWw5YBr,10084275,10
14SXFwaYPLMD9nBa7xhLQ1ZLcfx22Afq7rRg9u56tTHQQxbX,10084244,26
14Sskevse3vm1mw9wAvcxxGBfhm7b3LSSNjNbRBKNTLi6hwz,10084080,1379.5
15yzFEAY3n8vBaisf3YxgcqSVMQRbiKz445PMALX9itqQUJ1,10083757,12.5
1xsUGLK7KXHW8RvBqBdCY6ZejEGFE5S7ykjV1ZvmJ3LRGig,10083420,40
13YYHzYKWMVoUwR3shRq67SU7kEXNzKoCHFUCfSdqTx9gWJ1,10083285,10
15S7iHy5Z5TP1xACNC31taPw7Z54KbrUNwixhydmGYyzeXKU,10083280,10
1QicwVAMps5ETFiQ1bmyzx2UG3SMWNAekp7CSGgUqVn9WW7,10083085,120
157iKyWDm58Ta2orrMTKMdhGX5W3VCGXzTVJPVFr3BQkVCvZ,10083003,20
12Z7GZP9c4U5SiAZQqrxbU4ewC4oSH3vAptohCSta4ycfSpM,10082782,15
13frGk93GQGjeKGeY3A3iusW1LaWRFuxipCVpvmcceQLGskK,10082736,5
1TSaANiXBGHqTtXBfMwsNz8uLBRtPW49hE6mfmNzpvkEr7x,10082273,9
15JvWsxnr8SZnPamv8pjZ3U8cp4MEj945GQKbkqFpapkmkc7,10081984,10
14g3wPozSzQVHWpNAkya7cG76KwEG5QQYQu5kWfA77js7HRB,10081496,10
14JavxjPhWon57GCLELf4cLC6RYo15bCwoaQXLw3qzw5yhUD,10081085,85
12djySEB7UFkMrVPnShmmyGCr9H2Jm8ukcujK6ZU5WPJeUye,10080536,5
15pAHxckdkyCXJEXZkRtWxw1gbwjATkFejxKDC4q9FUKUTFH,10080441,5
1b9EVMG8xT9jzWnY4GMAbhaBjjo13McvJ2QVADrSXNvsmAw,10079693,10
1v9i6vW9CNiCg9QdoHwNAvnwDjtEkHnr238qZNzc6tLHF6F,10079208,154
1ZSAhpT91wDKs4o1TH3SKHT86svijhDD7NJ4fi53iaaU9Ng,10078727,27
152UkLY4y2s8KwEvwewz71oAw6uzBoDRYURcmnghqz75mz1u,10078588,6
15T1uirmEAiFhLH8CLaz5DSctyWfBCNvQuJrtBXjBaiqrcwq,10078294,5
1YkdS1NMWJG4nEWRKhm1sPwhMZ9y4ZAkVwihMJ1kgyYhkub,10078232,5
16V4q5RBuN8Sr9AAGsodtgqUg8YfGLjSpCQL4qXUNMDWBTC4,10078007,7
15iQfD1p8rvSczQ3K7KMrSqpNaYZv6FJXVwZYQ4Vj7DyHzxJ,10077645,5
1W613nDkNcEj66qqHztdv8aTYdaD9wfu2xzQyQFfiAF3n5s,10077254,30
13BbBxyawDQBWn89TkSCmczKSXwX23hBoQXyg6fqefCn3w8E,10077188,5
14GiLJrZbWHdxkC3JjokoPCZD9LbKYFzQtmk7tbo3LXbnhRX,10077107,5
16X5rxsXXeqYC6nfmjSZsRaEJSN9eQVJJRhJURmwx4LX2mch,10076450,5
16JQABqyJFfifN25q5BCXvbaa3xhr8hVC7ZqjdacQZgJyER,10076354,20.1
16QH1GLrkDRy3sMnhsecy6br9FsmDYSN3hZsFWw4RySrHxsy,10075426,11.3
14Bqc9JQSdJbhmzBQNz8ipaDUu4ubbKPLpmnqPXswLugsEXw,10075287,10
16fe8Y46VJjocSwCLLn3Jt9bUAS13AQgTpjwLwGZjGMGbEGj,10075238,12
16K7R8mvf9kcD4hh6GVNyrERJgx7CTsLeeBg986W13iPRYV7,10075177,5
14ruqX6CyLEzwsdH9RD6NFH86hzuWCGRssfMwd1cGZ2tKnqh,10075140,25
12jc56QSz2Ewffj2TkQNGkyzJ26wDWv48dDvwSir3NBh8eyb,10075063,20
1rwavqXQfsEivKj18MyCHSdY7E4Qm2YVXP5Po1YuTmoczf4,10074906,5
13e3whD2T3NgZYLgrWz1j62mdEjaWwjJroyTm2Xj8m8eR4GJ,10074716,10
148vRfTNmz6kEb9dYPt3wnKyyTGbvbHnzUNKsDion5ahTBL8,10074648,10
16Zwpzfe3KYnMiADvBH4mgj8Ab6Ezr9kEu8AqBadEDcurd4G,10074647,115.5
12C74SmLXgZWcrUDcUGCpGcsB5voTDaqUTmf9961gnLT2Mi1,10074586,57.8
16CfQzCoPf3gSsL8bvKKesbZvP4JFN4Q1PDSzd4wKZZhegdn,10074562,1000
153MxRnaWfPLiThG56S69cLY7L3mm2cLXaHP6rcbFYJ1gj2E,10074385,71.3
12mbXHCwEbzcjeCpGn7MtqWdQrSk9j6wgb4sHgLx1zmn8UbC,10074239,15
1Ksd2dD8QVS9xaRfeo71PWGywsYsYUdK7o4k5rh6sH3vwwU,10074169,5
16MfNGBxJetj7k4sbePCknMqVWNFxVghhyqJYKxKKj7sQwCZ,10073959,10
16iFncVwrXttomSJBss3TQNNPDEmCFY6rq5o6a5mmN54fBQa,10073724,5
14wbQDrmvj8xzviZcHqXSwZocVWZRpsbRR3dkZBeL9YceCx3,10073619,5
15V7KXP8Gs7Q6jiX3zjiKRzzyMad2tqH18NMtJAFN3NogYqj,10073376,128
13auqhfXrS2CiaxawnUbZesUNbmmexS1yyRSAvjiR7BgRN7Y,10073371,236
16hUn5tKEkmC1iu2YRkHYTLRRc7fPLy5q2CFLCgrLE1aUbZ1,10073259,10
16RnoPbspwW6MyRXU1tyBGTJDf47NF4AoKc6gqE5wXAa1LtK,10073078,30
1TZCEGZrJVirw9tzKMm21jDgeNswS3SjBrgJ5GYB6Eprqdw,10072947,10
15tGWe375gLCGdmiaxKzAt9w9GgqczJTmXJhyJMLGJidRKm3,10072717,25
15apieQcJGUjWv9Db3NrawYMkHy6nETLgUmD4dZAorFVKjqn,10072154,30
12KHp6ibcgiEu2uUmmidGMLB2p6X6Bwk4FqEyK6As3cWg56V,10072050,30
13piCuShgz3QLGYbCNNL4V6ZnLtnNBkmF4LPyagfZTJz7Hsw,10071905,95
14abnXggrKkTXiwK65ifgqv4PbrZfVaG4zCp64A12gXtVLyR,10071811,21.5
15Xg9L2Q1727WZQQ3HFPvWLr2TLuErrAb3GYryyiXjSKGbCz,10071449,9
14B6oMcY3Ym6pDzRycCEgaT1aymGYtmT7CjUQyJynCBeAubX,10071119,7
11JFsJvsZVFFwpQdJz8xMPTykiHMJCT2mkQ5VXRgR2jfmR1,10070893,10
12MiwtWiM9JgYog4C63axfKxTkBVSQUm8hrkMPyL3tWoqCmu,10070715,5
12HXm57g7tSVQ5a8PctMxMSu9z1Z9eFGDAKBKXS2CB7bTyjg,10070703,5
15rALTvQsYFzju3gNGvnwAxdVte86soezdtoN6pboAxRDGa3,10070549,10
13GPxX32x3Ga7nLoGbBZ5AZ7fbmxAeyAphxoQRKN6maCXka1,10070423,5
14mNNftwbvL2ndFcg3Xnoki3EZiBgZUCYHHP34R2zKrUZLiX,10070422,10
16Q5RSv54EmEqmjiohG3JrFqKJdmKKdymJXfD4gqe1YPnCx2,10070269,30
13KqwF5bdA6Py61y7kZGeAV7LrrnUcmqkoAsS3RQGdPvbMqQ,10070213,10
16XLNP1trm2VwAQryruqYAQCBgGv5Z46MCQ9eXnumoR1Q6jv,10070011,12
13pULPetZN9XE8nQZ216pRnT7YmhziQ62zoVJ4sE3FJ59unm,10069991,5
1NqJ6BWWnaAWCp1shqtu5FzkMCux7yABoLksNmiXaEKhHf9,10069953,10
16FyiMkLCS2BRaH8fxV5juC4uC3poSQfg65yhaMumVcjz2Sz,10068638,5
15arWvxGaoLVM6KS23X6Jou2mdfnAKUjQrHbnKcj1K3aW92c,10067647,5
12pfjd52e5UYmBdM5AW1hgXMccbGyVRTsaum5RorcmzoTFkY,10067449,5
16JmDKZ5VrQqQ2QnCc3Bh25Jx2X6RWAyZuXnq2TqMLnmcSpy,10067169,25
13pni8Mq7Ytv9NwubJXmnn9UCkQmsA85edLo3SnsoRVKdehQ,10067152,12
15GGin2kvA6NZ3QEBLwYm3c54ihhR5kLFvSKWvUuxEBDMGUk,10066453,5
13BUNQ6kP2qX2Skah1J8FHtw2D51EiA9scnxHRL4FovT1gf4,10065814,22.3
15JMVyfBzQX1pkbk4yUzdS3Xn2bMVVFhfAhX1AMidddx7bpa,10064621,51
1bJahewQ4p7JKi8bqwQbt49LGMSR16rW4tsQPqC9WTcuTf6,10063399,5
12dSZuSCrSM7LPHStzSuV2SZ3MuKUg4AWh9FZrRYLBzUAPbc,10063291,5
13d7tEGCZEVg4CUhNu7bzwnGZtxBqPjTTq4vDr342vAUz5kr,10062943,21
14E7evF5YcEdQHd6LK1bX91DWEp5j75nZ6MCN1X7yTGqcws7,10062935,25
14ftTrGtJPBCThWmoWN8H19brBTR87fn1DDjBk2qN8XXma8z,10062616,10
15cnhH3tsnpJc5GUdcUvhVBZGrkW7Pz2cqzBWbKU9v3WQF6L,10062392,8
162N17YmXJZitXJV1YN9roQfxdqDaUYLm7KDF5jLXyvCiVxL,10062295,5
1N324XMoPo81eRAMGcYRdnmfTkP16HUZRteuCheKU31tiMj,10061767,10
152yYtxkSW5neZ2JvPfS7Uw4NTvvAsytZWpudCbq8cpx8AKv,10061726,1500
13owzFUvz9G54nRcheTNhdogu8dwwv8qaLYX8LPeg7GPmSPv,10061648,25
155Cq8qpCee72ncuZg1CNZdzK2DQqkp39zmZNRuiC9wJu8A8,10061588,5
138c4WSPMdPmaoTET6MtqokNM5qswwwZrunVUwcegGcMGumy,10061389,8
14oRxfzsr4gQvec4PZkdgRmKLUqF41LbWhykPNwUYb66n6bb,10061014,21
15rETVdaQP2rmVwKpoD3fYonjPQrW7tARC2evWhbLajV35Ts,10060940,101
146YMhkrfoecRbh6ZEFtqWnN8uK7sNxobcMemJyzdLc3rs1z,10060855,8
149AGAv4LAinJE59PUrJiqoFsM7Wo1fgAnDaSmPr1RikDgNC,10060685,5
12jaPoWUbu7QiDBiCqxw7EXmumDDPb7di5BmNQ2qPm8jwgjE,10060609,10
15KMYPUKwf6vmk7eGxtu6mjQmr1BYRMbQz35oHE9fo6Kz7j7,10060578,5
13KbExBWFP2JKUpP9Lha2B8sRMcdXivpmWQvppno33UVa1Co,10060496,10
1gScxJYvKcuAJUrdkFZH18N1iSaz7qNPiM8Cy5fxbfFpPpQ,10060484,10
15MsUMSNKYH14JmtoayL6DEo9YL3rqLjtPGNGPAMCWmBD1d3,10060453,13
13WDV3YZ1MGukwvP9RK7DkBfwnd3212UfnatNEjTT3TryegV,10060091,5
14kpSptSQofdQE9suzCPARmWLBkp6hjPLoNM8Tg3n2BnuPYz,10059709,10
145goG9HUjB9PZFgpQadsAidPom1Pf5Qqm9i5Uhh4p3C5i5c,10059562,5
14jKfGq5nixRP3o3wuYASopJtzVWW2Ri15tEWgQbEQYAgiMP,10059531,5
14ap5hart7QopNwhpP4kCZsYXbG2wNHfbNYmGbni2TsrMBVM,10059416,20
14KgbdqyJVuHPYxaFGdfHW2FmeANKf1FNo5oDTqcXnMrSVvc,10059383,40
13KrfT4NtBpF2gbbTQnVWDR22qrTCeDeEfYJpGw4adTBd1rS,10059227,20
13C3YynxMYR54QqUH4kMom1U1GVhgx42eLCQgeYXveDw7KGv,10058601,10
15JeAEA4cVN7xBY1PgkA5HQ3rSH4rwy6AnhktaZHe67zyhiM,10058341,10
12CCHEnhqd7nqqJq7HwwwgsUL1hk2cQsQ5mNac78xY1Xb2Zj,10057555,8
15dBDiNcayhwxZtZ8sM5ofbeT9qNWwdpAvjaCpaPg41MuzMj,10057089,11
158YuZo7ay6Wt3pXv9RfHiiWAvyDoAN4h9eMA4VVSsc72ex6,10057009,30
12racYgCvJLU9ZESoUHjjBaQmw9ZnmqzgyYKMsrxvFpzRcVN,10056844,15
12EkHcp49kYxNrKRazSor6p71sRAL9iFoC8dv7HHeMCGUAhh,10056634,5
1jfKtzX2sSGWDq2n5Pec8uTqwjDzrso5FNSLeoftaoQ5BuF,10056552,5.5
14THSUhVhdw7BXyf3ZBx4A3n5byA36zomsHRN7hYQPUA7eQx,10056498,10
138y5kpM9z86VHkPR9XVqMjriYXWy4Z9ZAcEXM66YkcZmnEk,10056338,110
15oj8Mwyef5RvDNyYdzzQzam1iBxQjZRLvQfm8Wsyk1pPrM5,10056331,5
13as972SqKNfSbgXMWcHcFaDR5wRJbJ9WLVrTH7UDSH8m9Ej,10056239,10
1HAQo5BvBXEcqLaa4LBDJwkJZLoE3oRFK25zjNBvxkpy9vd,10056201,5
138N9dpfMoXp3daVhFo4gd9sfgWgwZz6azGdYHzVE4AoHyxg,10056170,5
16ZukmY8quKTi6n5LML2FjQxSfUUuZgawToskLdTxWz3VYC7,10056090,5
16Cn5fDZ716ahqkeT3fVVFk2oYUYyhhcQotpycZW6hXoL4Hm,10055935,10
15Dxa5J73b2ttEBrx2HBNSj6hpNBNcb9naZKsFf1525RghCn,10055100,260
13K54wsF8qcTNs1b98D8zHd3vAPZNkJytH1b3vzBFZpP4PqH,10054812,5
12L5FHLUay5J9KSW52LmffdqmEShy5Ri2f5A51Kg4ZmAJzZ9,10054809,152.8079
17TXi7guedLsDG1qi7UM1fzcLhPjtreDrGAFevWDRHQLMbT,10053628,50
16Uq2bLM9FcydEf8qfKeNd36esLjgfbnVDWcjQvvN3QMmEkz,10053549,10
152rQrZ6FHpyhTCE4LvDe4358dtZkeWH571aMbjzwT5anmhn,10053148,6
14TJFYRcQiqvATFgXD97zsRbQYfD7K8cyCAajNaX68nmmQ7v,10052785,5.1
1463TxHbtbEBvYEs5K51fdcTf9BqHbfHJSPsfdxJnhg8iGw8,10052383,20
1zqnNcudg1yVQH8wkCchmQS4PBg9HUiGCLBKumhmGxbiLvi,10052251,405
12vHQQAzRF55LBoxfpy9zNbSdmB3ertMnQaMmHm3dEg6WsuK,10052100,30
11rrTHhyYNNtDCoSBEKWnuHMA6nq2wgYZUDXDAKXLFLxr15,10051688,10
1e8HqU7QJ1xkGL5Qimt6hryecmvXGVTjMebk4Kgr7doV81J,10051017,5
